Account,Fraud_Count
C428683989,1
C428725863,1
C428749233,1
C428927923,1
C429020184,1
C429080055,1
C42915246,1
C429196571,1
C429282035,1
C42995326,1
C43271707,1
C432858723,1
C432911682,1
C437611850,1
C436543926,1
C436643721,1
C436661284,1
C43669214,1
C436837170,1
C437016354,1
C437134310,1
C437308793,1
C437383157,1
C437393063,1
C437423112,1
C437448683,1
C437560191,1
C437800178,1
C433026096,1
C43802286,1
C438124232,1
C438236992,1
C438492576,1
C438537495,1
C438581,1
C438643114,1
C43869769,1
C4388262,1
C439464764,1
C439525493,1
C439658405,1
C439777309,1
C436096516,1
C435979844,1
C435845039,1
C435734396,1
C433192438,1
C433336667,1
C433418204,1
C433434027,1
C433479110,1
C433588108,1
C433911450,1
C434003582,1
C434098204,1
C434363461,1
C434428379,1
C434503423,1
C434577794,1
C434640049,1
C434667197,1
C434694643,1
C4347362,1
C434841874,1
C434935992,1
C435003043,1
C435023373,1
C435031066,1
C435054778,1
C435417424,1
C43545501,1
C435666818,1
C43570912,1
C274359236,1
C273071988,1
C274241270,1
C2045926309,1
C2044735759,1
C2045012639,1
C2045107453,1
C2045180381,1
C2045273924,1
C2045354629,1
C204541509,1
C2045424554,1
C2045535389,1
C204567702,1
C2045698445,1
C2045743358,1
C2045767963,1
C2046014385,1
C2044685006,1
C2046050262,1
C2046096221,1
C2046097949,1
C2046106901,1
C2046149869,1
C2046261868,1
C2046264393,1
C204628834,1
C2046465313,1
C2046472223,1
C2046482724,1
C2046532666,1
C2046543402,1
C2044690596,1
C2044636303,1
C2046960526,1
C2043137760,1
C2041261993,1
C2041291172,1
C2041556759,1
C2041567241,1
C2041586842,1
C2041696205,1
C2041824507,1
C2041942844,1
C2042509361,1
C2042587270,1
C2042705874,1
C2042839452,1
C2042858776,1
C2043222623,1
C2044514813,1
C2043269100,1
C2043309958,1
C2043561429,1
C2043684094,1
C2043788136,1
C2043835965,1
C2043903762,1
C2044007748,1
C2044046492,1
C2044117692,1
C2044227018,1
C2044300505,1
C2044342029,1
C2046853066,1
C2046985152,1
C2040900392,1
C2052825559,1
C2050839128,1
C2050862672,1
C205094205,1
C2051261530,1
C2051326295,1
C2051751405,1
C2051766253,1
C2051847630,1
C2052061131,1
C2052072681,1
C2052119405,1
C2052172437,1
C205274654,1
C2052842135,1
C2050469537,1
C2053136767,1
C2053276181,1
C2053317483,1
C2053342988,1
C2053411637,1
C2053528255,1
C2053590149,1
C2053643947,1
C2053743705,1
C2054229425,1
C205426879,1
C205442516,1
C205447867,1
C2050703310,1
C2050267427,1
C204723850,1
C2048695496,1
C2047262761,1
C2047354099,1
C2047521920,1
C2047670192,1
C2047944461,1
C2047987632,1
C2047987740,1
C2048044675,1
C204813389,1
C2048290400,1
C2048358665,1
C2048555739,1
C2048578791,1
C2048724307,1
C2050212137,1
C2048762719,1
C204911747,1
C2049160226,1
C2049190094,1
C2049392320,1
C2049488051,1
C2049498532,1
C2049622163,1
C2049633025,1
C2049716965,1
C2049734595,1
C2049883242,1
C2050121907,1
C2040999493,1
C204083284,1
C2054556206,1
C2031100289,1
C2029518292,1
C2029593206,1
C2029948339,1
C2029976755,1
C2030266969,1
C2030295854,1
C2030405592,1
C2030633531,1
C2030660606,1
C203085340,1
C2030940431,1
C2031058034,1
C2031063966,1
C203112109,1
C2029041842,1
C2031273483,1
C2031301497,1
C203170379,1
C2031919983,1
C2032147559,1
C2032238862,1
C2032479397,1
C2032582234,1
C2032615769,1
C2032646914,1
C2032783178,1
C2032939648,1
C2033019735,1
C2029456603,1
C2028972302,1
C2033187907,1
C2027305052,1
C2025652936,1
C2025735380,1
C2025892351,1
C2025900905,1
C2026102647,1
C2026325575,1
C2026565433,1
C2026655073,1
C2026720299,1
C2026773227,1
C2026988003,1
C2027207246,1
C2027238520,1
C2027331008,1
C2028641482,1
C2027508914,1
C2027521141,1
C2027569559,1
C2027621451,1
C202768349,1
C2027686342,1
C2027691361,1
C2027781406,1
C2028086379,1
C2028261196,1
C2028451849,1
C2028485449,1
C2028520999,1
C2033083147,1
C2033398218,1
C2040799056,1
C2039186549,1
C2037810492,1
C2037845109,1
C2037994906,1
C2038026076,1
C2038068199,1
C20381324,1
C2038304513,1
C2038364008,1
C2038452856,1
C20386359,1
C2038670336,1
C2038780073,1
C2038871800,1
C2039362232,1
C2037489278,1
C2039553933,1
C203959811,1
C2039632835,1
C2039650387,1
C2039845838,1
C2039894074,1
C2040166984,1
C204026282,1
C2040450460,1
C2040491589,1
C2040628937,1
C2040690699,1
C2040719079,1
C2037736375,1
C2037423136,1
C2033700175,1
C2035598878,1
C2033875224,1
C2033959349,1
C2034016962,1
C2034180207,1
C2034377028,1
C2034388364,1
C2034397905,1
C2034688327,1
C2034859520,1
C2035017998,1
C203516640,1
C203519578,1
C203547819,1
C2035637987,1
C203735779,1
C2035661541,1
C2035691205,1
C2035780043,1
C2035809060,1
C2035870900,1
C2036177747,1
C2036267010,1
C2036490087,1
C2036496646,1
C2036720607,1
C2036950441,1
C2037269206,1
C2037283628,1
C2054490083,1
C2054799485,1
C2086292862,1
C2076996831,1
C2075568104,1
C2075685093,1
C2075775339,1
C207611232,1
C2076141378,1
C2076387037,1
C2076485043,1
C2076493196,1
C2076547947,1
C2076837098,1
C2076838677,1
C2076884011,1
C2076906949,1
C2077002700,1
C2075471030,1
C2077005975,1
C2077011049,1
C2077145577,1
C2077204488,1
C2077349691,1
C207792334,1
C2078394828,1
C2078436803,1
C2078443613,1
C2078657417,1
C2078704475,1
C2078773097,1
C2079015862,1
C2075566592,1
C2075459960,1
C2079215936,1
C207317063,1
C2071768911,1
C2071832199,1
C2071973719,1
C2072030256,1
C2072045528,1
C2072241236,1
C2072377567,1
C2072430566,1
C2072616549,1
C2072772190,1
C2072964053,1
C2072968042,1
C2072999446,1
C2073514796,1
C2075375102,1
C207357507,1
C2073636475,1
C2073757635,1
C2073813717,1
C2073831661,1
C2073914981,1
C2073991799,1
C2074097393,1
C2074382913,1
C2074418507,1
C2074526030,1
C2074890219,1
C2075115765,1
C2079148298,1
C2079232448,1
C2071698582,1
C2084614974,1
C2082930314,1
C2083128008,1
C2083130101,1
C2083154872,1
C2083647720,1
C2083698154,1
C2083819202,1
C2083984370,1
C2084058641,1
C2084166173,1
C2084263514,1
C2084273569,1
C2084611108,1
C208481356,1
C2082620262,1
C208491415,1
C2084986511,1
C208504686,1
C208508333,1
C2085303535,1
C2085532500,1
C2085710932,1
C2085819511,1
C2085820540,1
C2086071347,1
C2086074232,1
C2086087020,1
C2086119,1
C2082743623,1
C2082391847,1
C2079293375,1
C2080701542,1
C2079441909,1
C2079585143,1
C2079728909,1
C2079730259,1
C2080146129,1
C2080178799,1
C2080183074,1
C2080356866,1
C2080388513,1
C2080405171,1
C2080432617,1
C2080434931,1
C2080670113,1
C2080854887,1
C2082183207,1
C2080860593,1
C2080970760,1
C2081259491,1
C2081301197,1
C2081788795,1
C2081851883,1
C2081855471,1
C2081856005,1
C2081880408,1
C208199068,1
C2081998466,1
C2082041963,1
C2082156144,1
C2071706455,1
C2071602509,1
C2054992748,1
C2062695733,1
C2060685721,1
C2060716124,1
C2060908932,1
C2061241585,1
C2061400193,1
C2061604304,1
C2061792169,1
C206181066,1
C2061910313,1
C2062128137,1
C2062277295,1
C2062360147,1
C2062481561,1
C206270107,1
C2060560456,1
C2062724919,1
C2062739315,1
C2062946234,1
C2063022949,1
C2063078053,1
C206316722,1
C2063172145,1
C2063271893,1
C2063275841,1
C2063324566,1
C206355745,1
C2064037751,1
C2064051443,1
C2060664104,1
C2060513697,1
C2064246111,1
C2058049748,1
C2055287072,1
C2055520993,1
C2055653883,1
C2055659976,1
C2055772170,1
C205627082,1
C2056953445,1
C2056964049,1
C2057200986,1
C2057229481,1
C2057236817,1
C2057725638,1
C2057797075,1
C2058115852,1
C2060464348,1
C2058293916,1
C205844537,1
C2058716445,1
C2058960648,1
C2059078386,1
C2059240998,1
C2059535727,1
C2059773310,1
C2059792501,1
C2059919874,1
C2059976574,1
C2060205709,1
C2060264943,1
C2064216341,1
C2064336595,1
C2071540456,1
C2069990042,1
C2068656014,1
C2068722215,1
C2068734277,1
C2068796286,1
C2068840304,1
C2068848263,1
C2068912679,1
C2069118895,1
C2069255486,1
C2069429837,1
C2069569209,1
C2069632802,1
C2069798530,1
C2070012456,1
C2068007279,1
C2070347886,1
C2070535347,1
C2070647495,1
C2070997054,1
C2071037920,1
C2071075791,1
C2071106864,1
C2071113920,1
C2071195320,1
C2071265703,1
C2071282373,1
C2071393401,1
C2071408487,1
C2068537951,1
C2068002709,1
C2064362362,1
C206561987,1
C2064372710,1
C2064377910,1
C2064408554,1
C2064498880,1
C2064752360,1
C2064974440,1
C2065262017,1
C2065423383,1
C2065498878,1
C2065540881,1
C2065569880,1
C2065571407,1
C2065608692,1
C2065762826,1
C2067948985,1
C2065836466,1
C2066003164,1
C2066174694,1
C2066417026,1
C2066467731,1
C2066901889,1
C2067219464,1
C2067322767,1
C2067388128,1
C2067401577,1
C2067556284,1
C2067653411,1
C2067685892,1
C2025644484,1
C202555982,1
C2025541637,1
C1985193615,1
C1983750370,1
C198379281,1
C1983851007,1
C1983881188,1
C1983934079,1
C1984333377,1
C198443055,1
C1984865103,1
C1984867155,1
C1984912341,1
C1984954272,1
C1985038646,1
C1985182816,1
C1985219083,1
C1983606729,1
C1985220781,1
C1985253789,1
C1985338048,1
C1985339190,1
C198543509,1
C1985447713,1
C1985542113,1
C1985672054,1
C1985698288,1
C1985701449,1
C1985844506,1
C1985866614,1
C1985999765,1
C1983738324,1
C1983479612,1
C1986745369,1
C1982144545,1
C1980512356,1
C1980530073,1
C1980684210,1
C1980945664,1
C1980995791,1
C1981005862,1
C1981314185,1
C1981402055,1
C1981629622,1
C1981814103,1
C1981839007,1
C1981956148,1
C1982019124,1
C1982168080,1
C1983458809,1
C1982559118,1
C1982613524,1
C1982709686,1
C1982717014,1
C1982874632,1
C1982875567,1
C1983025922,1
C1983026804,1
C1983049564,1
C1983304819,1
C1983324612,1
C1983440446,1
C1983454169,1
C1986090456,1
C1986822150,1
C1980352063,1
C1993122780,1
C1991181153,1
C1991283883,1
C1991324873,1
C1991632436,1
C1991870331,1
C1991993954,1
C199205257,1
C199245986,1
C1992468113,1
C1992550266,1
C1992560151,1
C1992581465,1
C1993094343,1
C1993214834,1
C1990779832,1
C1993331914,1
C199337547,1
C1993475473,1
C1993661917,1
C1993805294,1
C1993931495,1
C1994097574,1
C1994183389,1
C1994735820,1
C199493859,1
C1994974381,1
C1995017402,1
C1995045376,1
C199105956,1
C1990623385,1
C198701564,1
C1988957761,1
C1987026797,1
C1987097058,1
C1987163387,1
C1987271305,1
C1987320319,1
C1987328742,1
C1987403065,1
C1987416199,1
C1987660225,1
C1987694854,1
C1988225772,1
C198831985,1
C1988413338,1
C198915551,1
C1990446259,1
C1989263119,1
C1989363857,1
C198942679,1
C1989484801,1
C1989519123,1
C1989548157,1
C1989613920,1
C1989640257,1
C1989818956,1
C1989836964,1
C1990249992,1
C1990303942,1
C1990417727,1
C1980457812,1
C198033049,1
C202544710,1
C1970401163,1
C1969225423,1
C1969225780,1
C1969299825,1
C1969327890,1
C1969431607,1
C1969513501,1
C1969565765,1
C1969723986,1
C1969956684,1
C1969995735,1
C197020106,1
C1970217984,1
C1970232075,1
C1970471613,1
C1968923761,1
C197049364,1
C1970513105,1
C1970706589,1
C1970843703,1
C1970845004,1
C1970886312,1
C1970958530,1
C1971161098,1
C197117096,1
C1971175979,1
C1971187430,1
C197131659,1
C1971557254,1
C1969042957,1
C1968880739,1
C1971770785,1
C1967338222,1
C1966002811,1
C1966259064,1
C1966319241,1
C1966331810,1
C1966432997,1
C1966690861,1
C1966738869,1
C1966768785,1
C1966863341,1
C1966998418,1
C1967010241,1
C1967126736,1
C196714546,1
C1967421709,1
C1968828091,1
C1967440853,1
C1967632347,1
C196788126,1
C1968032236,1
C1968069428,1
C196823251,1
C1968237012,1
C1968269776,1
C1968350430,1
C1968363460,1
C1968388309,1
C1968421916,1
C1968752639,1
C1971684490,1
C1971951800,1
C1979899014,1
C1978188091,1
C1976692197,1
C1976888667,1
C1976927795,1
C1976983084,1
C1977012169,1
C1977168836,1
C1977213426,1
C1977304181,1
C1977391812,1
C1977671601,1
C1977996948,1
C1978041486,1
C1978111036,1
C1978325769,1
C1976548930,1
C1978376659,1
C1978402788,1
C1978450840,1
C1978751367,1
C1978786060,1
C1979114980,1
C1979185568,1
C1979293202,1
C1979477621,1
C1979558927,1
C1979637041,1
C1979801086,1
C1979812684,1
C1976637754,1
C1976548052,1
C1972055697,1
C1975329762,1
C1972142839,1
C1972288489,1
C197249105,1
C1972873881,1
C1973032153,1
C1973530723,1
C1973915590,1
C1973933837,1
C197409324,1
C1974514643,1
C1974637471,1
C1975233272,1
C1975305951,1
C1975333584,1
C1976472089,1
C1975481357,1
C1975522590,1
C1975630397,1
C197568140,1
C1975743671,1
C1975747042,1
C1976114093,1
C1976182150,1
C1976314551,1
C1976332867,1
C1976361494,1
C1976399024,1
C1976403391,1
C1995047813,1
C199518027,1
C1995262823,1
C2017746701,1
C201662264,1
C2016707009,1
C2016728314,1
C2016803098,1
C2016806245,1
C201681253,1
C2016906281,1
C201692865,1
C201700405,1
C2017082627,1
C2017288249,1
C2017325306,1
C2017409191,1
C201807091,1
C2016314393,1
C2018087281,1
C2018119916,1
C2018224474,1
C2018291358,1
C2018450953,1
C2018514833,1
C2018539678,1
C2018653161,1
C2019110541,1
C2019200762,1
C2019281736,1
C2019434914,1
C201944143,1
C2016423927,1
C2016177370,1
C2019715796,1
C201404620,1
C2012612648,1
C2012667225,1
C20127425,1
C2012983997,1
C2013008658,1
C2013070624,1
C201338913,1
C2013390104,1
C2013471968,1
C2013684634,1
C2013999242,1
C2014013314,1
C2014043913,1
C2014067956,1
C2016166822,1
C2014202347,1
C2014216295,1
C2014325113,1
C2014517092,1
C2014793230,1
C2015128737,1
C2015196071,1
C2015328275,1
C2015463710,1
C2015532834,1
C2015533974,1
C2015543503,1
C2016119090,1
C2019441541,1
C2019788000,1
C1995455020,1
C2024237269,1
C2023092141,1
C2023155598,1
C2023224715,1
C202343880,1
C2023614214,1
C2023738276,1
C2023785660,1
C2023856876,1
C2023858069,1
C2024056212,1
C2024067426,1
C2024128077,1
C2024192922,1
C2024262984,1
C202278158,1
C2024297782,1
C2024314550,1
C202442750,1
C2024824316,1
C202489390,1
C2024942087,1
C2024978323,1
C2025150574,1
C2025243065,1
C2025262313,1
C2025320594,1
C2025332798,1
C2025446764,1
C2022831297,1
C2022734417,1
C2019808660,1
C2020716565,1
C2019813234,1
C2019920995,1
C2020102800,1
C2020129633,1
C2020161235,1
C2020321619,1
C2020357947,1
C2020386791,1
C2020423180,1
C2020495090,1
C202052762,1
C2020586953,1
C2020707965,1
C2020773415,1
C2022649541,1
C202101281,1
C202119586,1
C2021292359,1
C2021456831,1
C2021466585,1
C2021539165,1
C2021579766,1
C2021932305,1
C2021935445,1
C2022162818,1
C2022182585,1
C2022356819,1
C2022499393,1
C2012277914,1
C2012265983,1
C2011864062,1
C2000156493,1
C1998756737,1
C199886377,1
C1998926306,1
C199895284,1
C1999096176,1
C1999367128,1
C1999528314,1
C1999586448,1
C19996570,1
C1999663359,1
C199984853,1
C2000039513,1
C2000069930,1
C2000198791,1
C1998644906,1
C2000520198,1
C2000554680,1
C2000632199,1
C2000710297,1
C2000713595,1
C2000898325,1
C2001058304,1
C200111106,1
C2001263601,1
C2001415186,1
C2001477258,1
C2001925235,1
C2002083627,1
C199871794,1
C1998191223,1
C2011756935,1
C1996747267,1
C1995515228,1
C1995541082,1
C1995557473,1
C1995588993,1
C1995894884,1
C1995930923,1
C1996124584,1
C1996220019,1
C1996228335,1
C1996420000,1
C1996558397,1
C199658774,1
C1996615895,1
C1996751665,1
C1998076777,1
C1996857872,1
C199695016,1
C1996959376,1
C1996964574,1
C1997052415,1
C199707137,1
C1997179270,1
C1997221686,1
C1997459124,1
C1997645312,1
C1997658145,1
C1997838913,1
C1997890348,1
C200219666,1
C2002380893,1
C2002472710,1
C200984272,1
C2007796943,1
C2008095547,1
C2008137353,1
C2008189700,1
C2008721842,1
C2008752241,1
C2009003297,1
C2009346140,1
C2009518683,1
C2009627965,1
C2009642313,1
C200964845,1
C2009706800,1
C2009843941,1
C2002603307,1
C2009987911,1
C2010123268,1
C2010427735,1
C2010547624,1
C2010561147,1
C2010603777,1
C2010733400,1
C201103304,1
C2011208491,1
C2011327946,1
C2011336849,1
C2011342961,1
C2011653330,1
C2007750863,1
C200762864,1
C2007086276,1
C2006451816,1
C2002670560,1
C2002728636,1
C2002908001,1
C2003052554,1
C2003081547,1
C2003104872,1
C2003289304,1
C2003297208,1
C2003377069,1
C2003416160,1
C200350640,1
C2003694835,1
C2003827425,1
C2003844329,1
C2003987697,1
C2004363483,1
C2004415604,1
C2004565977,1
C2004617547,1
C200475488,1
C2005239245,1
C2005257689,1
C2005579238,1
C2005707747,1
C2005939725,1
C2005952436,1
C2006029122,1
C2086144828,1
C2086301492,1
C273979298,1
C233644049,1
C231455368,1
C231514009,1
C231660660,1
C231882139,1
C231892160,1
C23198921,1
C232109757,1
C232228089,1
C232254728,1
C232278551,1
C233158023,1
C233159904,1
C233514651,1
C233651792,1
C231294595,1
C233751269,1
C234112724,1
C234115776,1
C234169662,1
C23426726,1
C234430897,1
C234682668,1
C234957990,1
C235145980,1
C235328980,1
C235368108,1
C235519584,1
C235524557,1
C231322789,1
C231206741,1
C235660797,1
C229575855,1
C228772455,1
C228891434,1
C229005424,1
C229133194,1
C229186362,1
C229248099,1
C229248681,1
C229298168,1
C229313332,1
C229328572,1
C229406556,1
C22941522,1
C229433868,1
C229722378,1
C2311049,1
C229723473,1
C229756338,1
C229919589,1
C22993151,1
C230089691,1
C230128781,1
C230197841,1
C23027348,1
C230612443,1
C230736806,1
C230861644,1
C23091724,1
C230952140,1
C235649723,1
C236114875,1
C22852055,1
C241707602,1
C239252386,1
C239391971,1
C239424906,1
C23978336,1
C239857977,1
C239895183,1
C240039250,1
C240278716,1
C240430551,1
C240557778,1
C240791931,1
C241184394,1
C241686740,1
C242007270,1
C239155420,1
C242153254,1
C242203557,1
C242591003,1
C242619213,1
C242913782,1
C242919633,1
C243023678,1
C243052380,1
C243227440,1
C24324787,1
C24326875,1
C243306413,1
C243729608,1
C239172527,1
C239145615,1
C236124320,1
C237111341,1
C236258946,1
C236282948,1
C236534502,1
C236547965,1
C236701409,1
C236726278,1
C236787500,1
C236813008,1
C236875489,1
C23700491,1
C237051726,1
C237081413,1
C237098657,1
C237441697,1
C239130588,1
C237626007,1
C237935260,1
C237977902,1
C23801397,1
C238168336,1
C238307313,1
C238467459,1
C238489119,1
C238556595,1
C238575749,1
C238846590,1
C238987266,1
C239028627,1
C228666315,1
C228352671,1
C243815922,1
C219417445,1
C217654973,1
C21772807,1
C217951439,1
C217954795,1
C21818636,1
C218347710,1
C21837280,1
C218393296,1
C218558993,1
C21867933,1
C21881841,1
C218959911,1
C219294261,1
C219662261,1
C217315121,1
C219699784,1
C219723061,1
C219912505,1
C21991437,1
C219928629,1
C219983545,1
C220059815,1
C220147588,1
C220187177,1
C220373789,1
C220460934,1
C220508389,1
C220508726,1
C217441120,1
C217088344,1
C22070941,1
C215087680,1
C2146216948,1
C2146217272,1
C2146300085,1
C2146348843,1
C2146618198,1
C2146664506,1
C2146670328,1
C2146789865,1
C2147008654,1
C2147250733,1
C214810405,1
C214988457,1
C215072412,1
C215109738,1
C216625470,1
C215244777,1
C215273988,1
C215301926,1
C215387112,1
C215554874,1
C215685392,1
C216058028,1
C216292279,1
C21638411,1
C21652868,1
C216536888,1
C216559212,1
C216622685,1
C220661112,1
C220809630,1
C228214204,1
C226825556,1
C22557199,1
C225616697,1
C225711699,1
C225746427,1
C225882502,1
C225886337,1
C22591109,1
C225968166,1
C226017456,1
C226077337,1
C226207762,1
C226697568,1
C226736635,1
C22695246,1
C225469649,1
C227115333,1
C227175045,1
C227208955,1
C227222097,1
C227395466,1
C227472046,1
C227497385,1
C227659861,1
C227709254,1
C227745281,1
C227922005,1
C228027702,1
C228196194,1
C225560210,1
C225008798,1
C220852922,1
C222430461,1
C220889804,1
C220889953,1
C220917554,1
C221111810,1
C221253798,1
C221266057,1
C221305576,1
C221378791,1
C221622307,1
C22170584,1
C221905096,1
C222052738,1
C222155538,1
C222456417,1
C22483962,1
C222800798,1
C222850866,1
C22286417,1
C223228023,1
C223760078,1
C22390987,1
C223934806,1
C224104774,1
C224105862,1
C224273997,1
C22428002,1
C224350249,1
C224481932,1
C243815682,1
C244092764,1
C2086367958,1
C264278084,1
C262998076,1
C263177591,1
C263239858,1
C263250153,1
C263309564,1
C263674163,1
C26381896,1
C263849171,1
C263880637,1
C26405591,1
C26411328,1
C264230226,1
C264263365,1
C264512063,1
C262978946,1
C264616990,1
C264646287,1
C264677298,1
C264905244,1
C264963065,1
C265146137,1
C265189494,1
C265276524,1
C265373063,1
C265392838,1
C265543802,1
C265601701,1
C265790428,1
C262990065,1
C262815390,1
C265913219,1
C260837580,1
C259016801,1
C259198981,1
C259533000,1
C260097311,1
C260162600,1
C260205493,1
C260243905,1
C260277833,1
C260298539,1
C260366436,1
C260576763,1
C260657856,1
C260785530,1
C261172273,1
C262672510,1
C261355078,1
C261371522,1
C261442623,1
C261473899,1
C26179537,1
C261904702,1
C262165422,1
C262166214,1
C262188325,1
C262328593,1
C262427288,1
C262568847,1
C26257867,1
